index,category_name,category_id,question,answer,choice,additional
575,Extended Range Vocabulary Test,V3,aridity,D,bitterness;;surface;;sonority;;dryness;;torridity,
576,Extended Range Vocabulary Test,V3,demoniacal,D,aloof;;mythical;;thoughtful;;fiendish;;eccentric,
577,Extended Range Vocabulary Test,V3,highroad,C,mountain road;;right of way;;main road;;roadbed;;concrete road,
578,Extended Range Vocabulary Test,V3,befog,D,dampen;;forget;;whip;;mystify;;belittle,
579,Extended Range Vocabulary Test,V3,platoon,C,tableland;;bridge of boats;;body of soldiers;;commonplace remark;;frigate,
580,Extended Range Vocabulary Test,V3,dullard,E,peon;;duck;;braggart;;thief;;dunce,
581,Extended Range Vocabulary Test,V3,momentously,C,frivolously;;moderately;;weightily;;momentarily;;modishly,
582,Extended Range Vocabulary Test,V3,corroboratory,C,plausible;;anticipatory;;confirmatory;;explanatory;;esoteric,
583,Extended Range Vocabulary Test,V3,figurine,E,metaphor;;wine;;poem;;organ;;statuette,
584,Extended Range Vocabulary Test,V3,rancorous,A,malignant;;jubilant;;abashed;;inglorious;;careless,
585,Extended Range Vocabulary Test,V3,inveteracy,A,habitualness;;migration;;bravery;;covering;;hatefulness,
586,Extended Range Vocabulary Test,V3,choler,A,anger;;chorister;;guard;;saliva;;refrigerator,
587,Extended Range Vocabulary Test,V3,vacillation,B,purification;;wavering;;expulsion;;tempting;;foolishness,
588,Extended Range Vocabulary Test,V3,aggrandizement,E,theft;;impeachment;;derision;;amazement;;enlargement,
589,Extended Range Vocabulary Test,V3,effulgence,D,prominence;;outline;;change;;radiance;;energy,
590,Extended Range Vocabulary Test,V3,aphasia,A,loss of speech;;drunkenness;;anemia;;loss of memory;;rash,
591,Extended Range Vocabulary Test,V3,panoplied,B,philosophical;;dressed in armor;;panting;;frenzied;;atavistic,
592,Extended Range Vocabulary Test,V3,sacrosanct,C,sacrificial;;dormant;;inviolable;;superficial;;gullible,
593,Extended Range Vocabulary Test,V3,prurience,D,modesty;;sapience;;provender;;lust;;security,
594,Advanced Vocabulary Test I,V4,mumble,A,speak indistinctly;;complain;;handle awkwardly;;fall over something;;tear apart,
595,Advanced Vocabulary Test I,V4,perspire,B,struggle;;sweat;;happen;;penetrate;;submit,
596,Advanced Vocabulary Test I,V4,gush,B,giggle;;spout;;sprinkle;;hurry;;cry,
597,Advanced Vocabulary Test I,V4,massive,D,strong and muscular;;thickly populated;;ugly and awkward;;huge and solid;;everlasting,
598,Advanced Vocabulary Test I,V4,feign,A,pretend;;prefer;;wear;;be cautious;;surrender,
599,Advanced Vocabulary Test I,V4,unwary,C,unusual;;deserted;;incautious;;sudden;;tireless,
600,Advanced Vocabulary Test I,V4,veer,A,change direction;;hesitate;;catch sight of;;cover with a thin layer;;slide,
601,Advanced Vocabulary Test I,V4,orthodox,A,conventional;;straight;;surgical;;right-angled;;religious,
602,Advanced Vocabulary Test I,V4,stripling,D,stream;;narrow path;;engraving;;lad;;beginner,
603,Advanced Vocabulary Test I,V4,salubrious,E,mirthful;;indecent;;salty;;mournful;;healthful,
604,Advanced Vocabulary Test I,V4,limpid,C,lazy;;crippled;;clear;;hot;;slippery,
605,Advanced Vocabulary Test I,V4,procreate,D,sketch;;inhabit;;imitate;;beget;;encourage,
606,Advanced Vocabulary Test I,V4,replete,A,full;;elderly;;resentful;;discredited;;restful,
607,Advanced Vocabulary Test I,V4,frieze,C,fringe of curls on the forehead;;statue;;ornamental band;;embroidery;;sherbet,
608,Advanced Vocabulary Test I,V4,treacle,E,sewing machine;;framework;;leak;;apple butter;;molasses,
609,Advanced Vocabulary Test I,V4,ignominious,D,inflammable;;elflike;;unintelligent;;disgracegul;;mysterious,
610,Advanced Vocabulary Test I,V4,abjure,C,make certain;;arrest;;renounce;;abuse;;lose,
611,Advanced Vocabulary Test I,V4,duress,E,period of time;;distaste;;courage;;hardness;;compulsion,
612,Advanced Vocabulary Test I,V4,bayonet,D,small tent;;basket;;helmet;;sharp weapon;;short gun,
613,Advanced Vocabulary Test I,V4,astound,C,scold severely;;make angry;;surprise greatly;;drive out;;ascertain,
614,Advanced Vocabulary Test I,V4,contamination,D,contradiction;;contempt;;warning;;pollution;;continuation,
615,Advanced Vocabulary Test I,V4,amplify,B,electrify;;expand;;cut off;;signify;;supply,
616,Advanced Vocabulary Test I,V4,mural pertaining to,E,growth;;manners;;the eyes;;war;;a wall,
617,Advanced Vocabulary Test I,V4,hale,D,glad;;fortunate;;tall;;robust;;ready,
618,Advanced Vocabulary Test I,V4,meander,E,marvel;;predict;;slope;;forget;;wind,
619,Advanced Vocabulary Test I,V4,burnish,A,polish;;wave;;dye;;heat;;consume,
620,Advanced Vocabulary Test I,V4,duplicity,B,extent;;double-dealing;;agreement;;cleverness;;overlapping,
621,Advanced Vocabulary Test I,V4,mundane,A,worldly;;obstinate;;deafening;;servile;;penniless,
622,Advanced Vocabulary Test I,V4,deleterious,A,injurious;;hysterical;;critical;;slow;;thinned out,
623,Advanced Vocabulary Test I,V4,nascent,E,colorful;;broad;;unpleasant;;floating;;beginning,
624,Advanced Vocabulary Test I,V4,prolific,A,freely reproductive;;prehistoric;;talented;;highly temperamental;;frivolous,
625,Advanced Vocabulary Test I,V4,paroxysm,D,bleach;;disaster;;storm;;fit;;revolution,
626,Advanced Vocabulary Test I,V4,antipodal,D,outmoded;;slanted;;melodious;;opposite;;four-footed,
627,Advanced Vocabulary Test I,V4,acrimony,E,promptness;;boredom;;divorce;;stupidity;;bitterness,
628,Advanced Vocabulary Test I,V4,lissome,D,lonely;;young;;dreamy;;supple;;dainty,
629,Advanced Vocabulary Test I,V4,succinct,B,sudden;;concise;;prosperous;;literary;;cunning,
630,Advanced Vocabulary Test II,V5,rancor,C,forbearance;;ridicule;;malice;;bravery,
631,Advanced Vocabulary Test II,V5,raucous,D,empty;;quiet;;smooth;;harsh,
632,Advanced Vocabulary Test II,V5,gargoyle,C,oil;;medicine;;carved waterspout;;ugly building,
633,Advanced Vocabulary Test II,V5,recrudesce,B,purify;;renew activity;;lack refinement;;crush,
634,Advanced Vocabulary Test II,V5,specious,A,"plausible, but not genuine;;noteworthy;;class or variety;;roomy",
635,Advanced Vocabulary Test II,V5,bauble,B,bubble;;showy plaything;;idle talk;;confusion,
636,Advanced Vocabulary Test II,V5,prolific,B,scarce;;producing abundantly;;reckless;;speaking profanely,
637,Advanced Vocabulary Test II,V5,opulent,B,party;;wealthy;;happy frame of mind;;semiprecious stone,
638,Advanced Vocabulary Test II,V5,coercion,C,conspiracy;;strategy;;restraint;;attraction,
639,Advanced Vocabulary Test II,V5,hiatus,D,animal;;calamity;;dread;;gap,
640,Advanced Vocabulary Test II,V5,germane,C,microbe;;contagious;;relevant;;different,
641,Advanced Vocabulary Test II,V5,perfunctory,C,fundamental;;formal;;superficial;;careful,
642,Advanced Vocabulary Test II,V5,diverge,D,reveal;;chant;;distract the attention of;;differ or turn off from,
643,Advanced Vocabulary Test II,V5,evoke,D,take away;;anger;;connect;;bring out,
644,Advanced Vocabulary Test II,V5,pertinent,A,relevant;;lying next to;;necessary;;bold,
645,Advanced Vocabulary Test II,V5,holocaust,B,entirety;;destruction;;saintly;;price,
646,Advanced Vocabulary Test II,V5,piquant,C,mellow;;fish;;pungent;;cloth,
647,Advanced Vocabulary Test II,V5,firmament,B,foundation;;heavens;;strong;;glue,
648,Advanced Vocabulary Test II,V5,bizarre,C,market;;conventional;;odd;;imaginative,
649,Advanced Vocabulary Test II,V5,moral,A,ethical;;esthetic;;mental state;;weak,
650,Advanced Vocabulary Test II,V5,implacable,D,subdued;;relieved;;uncertain;;relentless,
651,Advanced Vocabulary Test II,V5,paradox,D,ornamental box;;question;;infectious disease;;statement that says two opposite things,
652,Advanced Vocabulary Test II,V5,bigot,C,foreigner;;cynic;;intolerant person;;insect,
653,Advanced Vocabulary Test II,V5,sumptuous,A,luxurious;;sweet;;credulous;;cheap,
654,Advanced Vocabulary Test II,V5,tacit,C,tactful;;elaborately developed;;unspoken but implied;;clever,
655,Advanced Vocabulary Test II,V5,harbinger,A,forerunner;;well-tailored;;fortuneteller;;port,
656,Advanced Vocabulary Test II,V5,panegyric,D,medicine;;denunciation;;sports event;;laudation,
657,Advanced Vocabulary Test II,V5,cryptic,C,grave;;escape;;hidden;;pretentious,
658,Advanced Vocabulary Test II,V5,descried,C,described;;scolded;;saw;;denounced,
659,Advanced Vocabulary Test II,V5,querulous,B,questioning;;complaining;;noisy;;agreeable,
660,Advanced Vocabulary Test II,V5,pecuniary,A,involving money;;esthetic;;trifling;;unusual,
661,Advanced Vocabulary Test II,V5,carnage,C,flower;;small eagle;;slaughter;;antique,
662,Advanced Vocabulary Test II,V5,subservient,B,arrogant;;submissive;;undermining;;unnecessary,
663,Advanced Vocabulary Test II,V5,trepidation,A,fear;;watering;;means of travel;;surgery,
664,Advanced Vocabulary Test II,V5,delineate,D,limit;;straighten;;omit;;depict,
665,Advanced Vocabulary Test II,V5,preponderance,B,statement;;dominance;;body of water;;thoughtfulness,
666,Combining Objects,XU1,Request: Kill wasps nesting in a crevice in the rocks. Location: Near your camp in the woods; no insect spray available.,<LLMEval>Acceptable answer pairs are: The first objest is anything that can burn or be used as fuel; The second objest is like matches or other means of starting a fire. The scenario is to use the two objects together to achieve the request around a specific location: Request: Kill wasps nesting in a crevice in the rocks. Location: Near your camp in the woods; no insect spray available.,,
667,Combining Objects,XU1,"Request: Make a sign with wide clear letters saying ""wet Paint."" Location: An ordinary house; no more paint available.","<LLMEval>Acceptable answer pairs are: The first objest is any writing surface (paper, cardboard, wood, etc.); The second objest is anything that will make a mark (lipstick, charcoal, pen, etc.). The scenario is to use the two objects together to achieve the request around a specific location: Request: Make a sign with wide clear letters saying ""wet Paint."" Location: An ordinary house; no more paint available.",,
668,Combining Objects,XU1,Request: Make a fly swatter. Location: An ordinary house; no manufactured fly swatter available.,"<LLMEval>Acceptable answer pairs are: The first objest is anything that will make a handle (stick, coat hanger, etc.); The second objest is anything that will make a swatter (rag, screening, newspaper, etc.). The scenario is to use the two objects together to achieve the request around a specific location: Request: Make a fly swatter. Location: An ordinary house; no manufactured fly swatter available.",,
669,Combining Objects,XU1,Request: Break off a dead branch that is 30 feet high on a tree. Location: Near an ordinary house; no ladder or way to climb the tree available.,"<LLMEval>Acceptable answer pairs are: The first objest is anything that can be used to reach a limb (stick, rope, etc.); The second objest is anything that will break off limb (saw, weight, etc.). The scenario is to use the two objects together to achieve the request around a specific location: Request: Break off a dead branch that is 30 feet high on a tree. Location: Near an ordinary house; no ladder or way to climb the tree available.",,
670,Combining Objects,XU1,"Request: Produce emergency floatation. Location: In deep water; nothing is floating nearby, but you are fully clothed.","<LLMEval>Acceptable answer pairs are: The first objest is any large piece of clothing (trousers, shirt, etc.); The second objest is any material to tie clothing after inflation (string, etc.). The scenario is to use the two objects together to achieve the request around a specific location: Request: Produce emergency floatation. Location: In deep water; nothing is floating nearby, but you are fully clothed.",,
671,Combining Objects,XU1,Request: Check the exact verticalness of a post. Location: Boathouse with sporting gear; no carpenter's level available.,"<LLMEval>Acceptable answer pairs are: The first objest is any small piece of sports or boating equipment that could be used as a weight (oarlock, fish sinker, etc.); The second objest is any kind of string or line. The scenario is to use the two objects together to achieve the request around a specific location: Request: Check the exact verticalness of a post. Location: Boathouse with sporting gear; no carpenter's level available.",,
672,Combining Objects,XU1,Request: Construct a temporary scarecrow. Location: In an ordinary backyard with garage; no trees or shrubbery available.,"<LLMEval>Acceptable answer pairs are: The first objest is any materials that might make body (brooms, stick, etc.); The second objest is any materials that might be used as costume (old clothes, rags, etc.). The scenario is to use the two objects together to achieve the request around a specific location: Request: Construct a temporary scarecrow. Location: In an ordinary backyard with garage; no trees or shrubbery available.",,
673,Combining Objects,XU1,"Request: Make book shelves or racks for several hundred books. Location: Near burned out, tumbled down building in the woods; no lumber, nails or cement available.","<LLMEval>Acceptable answer pairs are: The first objest is anything like bricks or other block-like material; The second objest is anything like boards or other shelf substitutes. The scenario is to use the two objects together to achieve the request around a specific location: Request: Make book shelves or racks for several hundred books. Location: Near burned out, tumbled down building in the woods; no lumber, nails or cement available.",,
674,Combining Objects,XU1,Request: Make a broom for sweeping the floor. Location: Cabin in the woods; no broom or brushes available.,"<LLMEval>Acceptable answer pairs are: The first objest is anything that could make a handle (stick, etc.); The second objest is anything that could do brushing (twigs, etc.). The scenario is to use the two objects together to achieve the request around a specific location: Request: Make a broom for sweeping the floor. Location: Cabin in the woods; no broom or brushes available.",,
675,Combining Objects,XU1,Request; Make something to anchor a boat. Location: Near an automobile junk yard; no anchor or chain available.,"<LLMEval>Acceptable answer pairs are: The first objest is any heavy automobile part (engine, wheel, etc.); The second objest is anything like wire or other material which could be used as a chain. The scenario is to use the two objects together to achieve the request around a specific location: Request; Make something to anchor a boat. Location: Near an automobile junk yard; no anchor or chain available.",,
676,Combining Objects,XU1,Request: Prepare a lightning rod for a cabin. Location: Cabin near an automobile junk yard; no manufactured lightning rod available.,"<LLMEval>Acceptable answer pairs are: The first objest is anything like radio, antenna; The second objest is anything like wire. The scenario is to use the two objects together to achieve the request around a specific location: Request: Prepare a lightning rod for a cabin. Location: Cabin near an automobile junk yard; no manufactured lightning rod available.",,
677,Combining Objects,XU1,Request: Make an envelope. Location: An ordinary house; no envelopes available.,"<LLMEval>Acceptable answer pairs are: The first objest is anything like paper of any kind; The second objest is anything adhesive (glue, scotch tape, etc.). The scenario is to use the two objects together to achieve the request around a specific location: Request: Make an envelope. Location: An ordinary house; no envelopes available.",,
678,Combining Objects,XU1,Request: Find a gold ring lost in the sand. Location: An ordinary house; no electronic metal detector available.,<LLMEval>Acceptable answer pairs are: The first objest is any type of screening or sieve; The second objest is any object that could be used as a shovel. The scenario is to use the two objects together to achieve the request around a specific location: Request: Find a gold ring lost in the sand. Location: An ordinary house; no electronic metal detector available.,,
679,Combining Objects,XU1,Request: Clean your ears. Location: An ordinary house; no tooth picks or special swabs available.,"<LLMEval>Acceptable answer pairs are: The first objest is any material to make stick (wire, match, bobby pin, etc.); The second objest is any material suitable for padding (cotton, tissues, etc.). The scenario is to use the two objects together to achieve the request around a specific location: Request: Clean your ears. Location: An ordinary house; no tooth picks or special swabs available.",,
680,Combining Objects,XU1,"Request: Draw a large, nearly perfect circle. Location: An ordinary house; no big round objects are available.","<LLMEval>Acceptable answer pairs are: The first objest is anything like string, thread, or other such materials; The second objest is any writing implement (pen, pencil, etc.). The scenario is to use the two objects together to achieve the request around a specific location: Request: Draw a large, nearly perfect circle. Location: An ordinary house; no big round objects are available.",,
681,Combining Objects,XU1,Request: Make a quiet door stop. Location: An ordinary house; no manufactured door stop available.,"<LLMEval>Acceptable answer pairs are: The first objest is any weighty object (brick, etc.); The second objest is any material to pad or silence the weight. The scenario is to use the two objects together to achieve the request around a specific location: Request: Make a quiet door stop. Location: An ordinary house; no manufactured door stop available.",,
682,Combining Objects,XU1,Request: Make a pair of earmuffs. Location: An ordinary house; no hats available for use.,"<LLMEval>Acceptable answer pairs are: The first objest is anything like coat hanger, spring or other wire; The second objest is anything like cloth of any type. The scenario is to use the two objects together to achieve the request around a specific location: Request: Make a pair of earmuffs. Location: An ordinary house; no hats available for use.",,
683,Combining Objects,XU1,Request: Reach a kite caught 20 feet high in a tree. Location: Field and woods: no house or supplies available; tree cannot be climbed.,<LLMEval>Acceptable answer pairs are: The first objest is anything like branches; The second objest is anything like rope. The scenario is to use the two objects together to achieve the request around a specific location: Request: Reach a kite caught 20 feet high in a tree. Location: Field and woods: no house or supplies available; tree cannot be climbed.,,
684,Combining Objects,XU1,Request: Compare the weights of two fish. Location: Cabin in the woods with fishing gear; no scales available.,<LLMEval>Acceptable answer pairs are: The first objest is any object that can be used as a balance; The second objest is any string-like objects or anything that can be used as a fulcrum or pivot. The scenario is to use the two objects together to achieve the request around a specific location: Request: Compare the weights of two fish. Location: Cabin in the woods with fishing gear; no scales available.,,
685,Combining Objects,XU1,Request: Make a strecher for an injured person. Location: Cabin in the woods; no litter available.,"<LLMEval>Acceptable answer pairs are: The first objest is anything like blankets or clothing with arms or legs (coats, trousers, shirts, etc.); The second objest is anything like poles, brooms, sticks or similar materials. The scenario is to use the two objects together to achieve the request around a specific location: Request: Make a strecher for an injured person. Location: Cabin in the woods; no litter available.",,
686,Substitute Uses,XU2,to serve as a medicine dropper to put drops in your eye.,"<LLMEval>Acceptable answers are anything like drinking straw, spoon or knife to serve as a medicine dropper to put drops in your eye. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
687,Substitute Uses,XU2,to sharpen a knife.,"<LLMEval>Acceptable answers are anything like stone (whetstone or flint) to sharpen a knife. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
688,Substitute Uses,XU2,to make a shot-like noise.,"<LLMEval>Acceptable answers are anything like paper bag, paddle (to hit something with), pans, rocks, tent poles to make a shot-like noise. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
689,Substitute Uses,XU2,to protect your head from falling rocks.,"<LLMEval>Acceptable answers are anything like frying pan or skillet, bucket to protect your head from falling rocks. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
690,Substitute Uses,XU2,to collect rainwater for drinking.,"<LLMEval>Acceptable answers are anything like pan, cup, bucket, tent, bowl, tackle boх to collect rainwater for drinking. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
691,Substitute Uses,XU2,"to regain your shoe, which sank 6 feet in the lake.","<LLMEval>Acceptable answers are anything like fish pole or line, stock (long), hook and line to regain your shoe, which sank 6 feet in the lake. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
692,Substitute Uses,XU2,to remove spots of paint from your metal tackle box.,"<LLMEval>Acceptable answers are anything like gasoline, knife, kerosene, scouring pad to remove spots of paint from your metal tackle box. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
693,Substitute Uses,XU2,"to tell you which way is north, if you have lost your compass.","<LLMEval>Acceptable answers are anything like watch to tell you which way is north, if you have lost your compass. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
694,Substitute Uses,XU2,to cut your hair or shave your beard reasonably well.,"<LLMEval>Acceptable answers are anything like knife to cut your hair or shave your beard reasonably well. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
695,Substitute Uses,XU2,to mark a tree so as to signify a particular location or a trail.,"<LLMEval>Acceptable answers are anything like hatchet or axe, piece of cloth, knife, neckerchief to mark a tree so as to signify a particular location or a trail. The scenario is: You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes. Do not accept anser objects that ordinarily usde for the described purposes.",,"You are located near the shore of a lake. You have picnicking and camping equipment, fishing equipment, and appropriate clothes."
696,Substitute Uses,XU2,to serve as an emergency hammer.,<LLMEval>Acceptable answers are anything like shoe to serve as an emergency hammer. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.,,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
697,Substitute Uses,XU2,to serve as an emergency screw driver.,"<LLMEval>Acceptable answers are anything like nail file, pocket knife, key, coin to serve as an emergency screw driver. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.",,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
698,Substitute Uses,XU2,to cover your face for protection against mosquitoes but still be able to see.,"<LLMEval>Acceptable answers are anything like nylon stockings (women's), nylon night gown to cover your face for protection against mosquitoes but still be able to see. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.",,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
699,Substitute Uses,XU2,to keep a bottle of soda cold.,"<LLMEval>Acceptable answers are anything like clothing, newspaper to keep a bottle of soda cold. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.",,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
700,Substitute Uses,XU2,to keep your dirty laundry together.,<LLMEval>Acceptable answers are anything like pillow case to keep your dirty laundry together. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.,,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
701,Substitute Uses,XU2,to wipe dirt off the window.,"<LLMEval>Acceptable answers are anything like shirt or other clothing, wash cloth or towel, toilet tissue to wipe dirt off the window. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.",,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
702,Substitute Uses,XU2,to keep the window from sticking when you try to open it.,"<LLMEval>Acceptable answers are anything like soap, hair oil to keep the window from sticking when you try to open it. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.",,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
703,Substitute Uses,XU2,to protect the head of your golf club if you need to use it to break the window.,<LLMEval>Acceptable answers are anything like sock to protect the head of your golf club if you need to use it to break the window. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.,,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
704,Substitute Uses,XU2,to write a message for help.,"<LLMEval>Acceptable answers are anything like soap, lipstick, phone book to write a message for help. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.",,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
705,Substitute Uses,XU2,to serve as a string to lower your message to the ground.,"<LLMEval>Acceptable answers are anything like sheets, blankets or clothing tied together, telephone cord to serve as a string to lower your message to the ground. The scenario is: You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you. Do not accept anser objects that ordinarily usde for the described purposes.",,You and your spouse are locked in your motel unit. The unit consists of one large bedroom and a bath. You have your clothing and suitcases with you.
706,Making Groups,XU3,a. tomato<br>b. tangerine<br>c. orange<br>d. onion<br>e. carrot<br>f. beet<br>g. apple<br>,"<LLMEval>Acceptable answer pairs are: 1. at least three letters for the objects to be grouped; 2. a reason for the grouping. All the possible objects to be grouped are listed:<br>a. tomato<br>b. tangerine<br>c. orange<br>d. onion<br>e. carrot<br>f. beet<br>g. apple<br>Do not accept when only letters are given. Do not accept reasons which are based on spelling, sound, or shape of the words. The reasons must be based on characteristics of the objects listed, e.g., their size, color, shape, use etc. The reasons given must be public knowledge -- not personal; Do not accept reasons such as I like them or I have some. Examples are listed below:<br>Grouping: a, b, g. Reason: red<br>Grouping: c, e, f. Reason: orange<br>Grouping: a, e, f. Reason: fruit<br>Grouping: b, c, d, g. Reason: vegetables<br>Grouping: a, e, g. Reason: common juice drinks<br>Grouping: b, c, d. Reason: grow underground<br>Grouping: a, b, d, e, f, g. Reason: round<br>Grouping: a, c, d, g. Reason: eaten both raw and cooked<br>",,
707,Making Groups,XU3,a. ballet<br>b. concert<br>c. movie<br>d. radio<br>e. telephone<br>f. television<br>g. theater<br>,"<LLMEval>Acceptable answer pairs are: 1. at least three letters for the objects to be grouped; 2. a reason for the grouping. All the possible objects to be grouped are listed:<br>a. ballet<br>b. concert<br>c. movie<br>d. radio<br>e. telephone<br>f. television<br>g. theater<br>Do not accept when only letters are given. Do not accept reasons which are based on spelling, sound, or shape of the words. The reasons must be based on characteristics of the objects listed, e.g., their size, color, shape, use etc. The reasons given must be public knowledge -- not personal; Do not accept reasons such as I like them or I have some. Examples are listed below:<br>Grouping: a, b, g. Reason: live performance<br>Grouping: c, d, e, f. Reason: electronic<br>Grouping: d, e, f. Reason: means of communication<br>Grouping: a, b, c, d, f, g. Reason: audience of more than one<br>Grouping: b, d, e. Reason: primarily heard<br>Grouping: a, b, c, d, f. Reason: often involve music<br>Grouping: a, c, f, g. Reason: both seen and heard<br>",,
708,Making Groups,XU3,a. canary<br>b. cat<br>c. dog<br>d. elephant<br>e. leopard<br>f. lion<br>g. squirrel<br>,"<LLMEval>Acceptable answer pairs are: 1. at least three letters for the objects to be grouped; 2. a reason for the grouping. All the possible objects to be grouped are listed:<br>a. canary<br>b. cat<br>c. dog<br>d. elephant<br>e. leopard<br>f. lion<br>g. squirrel<br>Do not accept when only letters are given. Do not accept reasons which are based on spelling, sound, or shape of the words. The reasons must be based on characteristics of the objects listed, e.g., their size, color, shape, use etc. The reasons given must be public knowledge -- not personal; Do not accept reasons such as I like them or I have some. Examples are listed below:<br>Grouping: a, b, g. Reason: reach trees<br>Grouping: a, b, c, g. Reason: domestic pets<br>Grouping: d, e, f, g. Reason: wild animals<br>Grouping: b, c, e, f, g. Reason: furred animals<br>Grouping: d, e, f. Reason: African animals<br>Grouping: b, e, f. Reason: cat family<br>Grouping: b, c, d, e, f, g. Reason: four legged<br>Grouping: a, d, g. Reason: not carnivorous<br>Grouping: b, c, e, f. Reason: carnivorous<br>",,
